admission_rate,sat_score,cost_attendance,income_avg,income_med,size,lat,lon,city,name,ownership,region,state,locale_type,locale_size
,,32771.0,42457.0,25200.0,603.0,37.847631,-122.2954,Emeryville,SAE Expression College,private for-profit,far west,CA,suburb,large
,,14461.0,29188.0,24653.0,154.0,29.34998,-98.546081,San Antonio,Baptist University of the Americas,private non-profit,southwest,TX,city,large
,,,26044.0,21102.0,52.0,35.242999,-80.802527,Charlotte,Charlotte Christian College and Theological Seminary,private non-profit,southeast,NC,city,large
0.8439000000000001,,56370.0,60882.0,39799.0,2713.0,40.774498,-74.432121,Madison,Fairleigh Dickinson University-Florham Campus,private non-profit,mid east,NJ,suburb,large
0.8677,,45798.0,61769.0,41456.0,969.0,39.746101,-104.906281,Denver,Johnson & Wales University-Denver,private non-profit,rocky mountains,CO,city,large
0.7108,1263.0,65899.0,103120.0,90321.0,2983.0,44.662716,-74.999359,Potsdam,Clarkson University,private non-profit,mid east,NY,town,small
0.7895000000000001,,31728.0,21737.0,14836.0,697.0,40.708706,-74.014702,New York,Metropolitan College of New York,private non-profit,mid east,NY,city,large
0.4827,1155.0,14430.0,27097.0,20074.0,12503.0,40.819846,-73.948542,New York,CUNY City College,public,mid east,NY,city,large
0.4602,1354.0,67393.0,136012.0,97877.0,9392.0,40.859354,-73.882705,Bronx,Fordham University,private non-profit,mid east,NY,city,large
0.3642,1240.0,13998.0,31354.0,22326.0,16205.0,40.768669,-73.964795,New York,CUNY Hunter College,public,mid east,NY,city,large
0.4299,1415.0,70132.0,112386.0,96975.0,6590.0,42.729978,-73.676646,Troy,Rensselaer Polytechnic Institute,private non-profit,mid east,NY,city,small
0.8739,,46940.0,67107.0,52000.0,2469.0,42.664297,-73.786661,Albany,The College of Saint Rose,private non-profit,mid east,NY,city,small
0.9825,999.0,39048.0,43660.0,25675.0,1329.0,41.081957,-73.927863,New York,Nyack College,private non-profit,mid east,NY,suburb,large
0.5585,1343.0,70266.0,101884.0,87665.0,1369.0,40.9355,-73.843727,Bronxville,Sarah Lawrence College,private non-profit,mid east,NY,suburb,large
0.8014,,53855.0,100045.0,84065.0,3135.0,42.717602,-73.7526,Loudonville,Siena College,private non-profit,mid east,NY,suburb,large
,,20875.0,35454.0,26758.0,8398.0,43.077283,-73.782484,Saratoga Springs,SUNY Empire State College,public,mid east,NY,suburb,small
0.7166,1176.0,25308.0,98243.0,85119.0,1581.0,40.807217,-73.795309,Throggs Neck,SUNY Maritime College,public,mid east,NY,city,large
,,,49746.0,35952.0,248.0,43.041819,-76.140009,Syracuse,Upstate Medical University,public,mid east,NY,city,medium
0.7000000000000001,1202.0,58397.0,73395.0,47824.0,3693.0,40.738809,-73.982359,New York,School of Visual Arts,private for-profit,mid east,NY,city,large
0.6981,,57480.0,93578.0,75806.0,1752.0,40.615588,-74.092913,Staten Island,Wagner College,private non-profit,mid east,NY,city,large
,,16300.0,24155.0,18949.0,194.0,41.232287,-73.748104,Mount Kisco,Yeshiva of Nitra Rabbinical College,private non-profit,mid east,NY,suburb,large
0.6481,1219.0,25001.0,89836.0,77511.0,5490.0,42.796645,-77.821894,Geneseo,SUNY College at Geneseo,public,mid east,NY,town,medium
0.5362,1158.0,23704.0,68864.0,50004.0,7039.0,43.454287,-76.540798,Oswego,SUNY College at Oswego,public,mid east,NY,town,medium
0.7786000000000001,1002.0,20303.0,46274.0,30996.0,4645.0,40.799021,-73.571907,Old Westbury,SUNY College at Old Westbury,public,mid east,NY,suburb,large
0.48140000000000005,1080.0,43652.0,51586.0,36485.0,2010.0,35.24732,-81.668141,Boiling Springs,Gardner-Webb University,private non-profit,southeast,NC,town,medium
0.8123,1012.0,18589.0,42609.0,31200.0,5960.0,34.688313,-79.200347,Pembroke,University of North Carolina at Pembroke,public,southeast,NC,town,medium
0.8220000000000001,1124.0,21950.0,67648.0,51027.0,22330.0,35.607186,-77.368291,Greenville,East Carolina University,public,southeast,NC,city,small
0.5929,974.0,14934.0,31520.0,23286.0,1553.0,36.277978,-76.214041,Elizabeth City,Elizabeth City State University,public,southeast,NC,town,medium
0.7425,1175.0,44783.0,72659.0,56960.0,3058.0,41.373017,-81.851145,Berea,Baldwin Wallace University,private non-profit,great lakes,OH,suburb,large
0.737,1059.0,17987.0,67166.0,59878.0,1006.0,46.918517,-98.00389,Valley City,Valley City State University,public,plains,ND,town,small
0.29250000000000004,1443.0,67083.0,109857.0,94000.0,5131.0,41.507419,-81.609596,Cleveland,Case Western Reserve University,private non-profit,great lakes,OH,city,large
0.9253,1170.0,20733.0,87888.0,80195.0,11182.0,46.893127,-96.800838,Fargo,North Dakota State University-Main Campus,public,plains,ND,city,medium
0.6903,1137.0,49170.0,81242.0,69660.0,985.0,39.41668,-81.450045,Marietta,Marietta College,private non-profit,great lakes,OH,town,large
0.8325,1209.0,54358.0,111359.0,97381.0,3013.0,41.491321,-81.531338,University Heights,John Carroll University,private non-profit,great lakes,OH,suburb,large
0.7797000000000001,1195.0,19694.0,42693.0,25334.0,6965.0,42.317287,-83.231417,Dearborn,University of Michigan-Dearborn,public,great lakes,MI,city,small
0.7739,1101.0,20893.0,62000.0,52670.0,7431.0,43.51176,-83.964273,University Center,Saginaw Valley State University,public,great lakes,MI,suburb,medium
0.7339,1089.0,39507.0,61045.0,49808.0,1561.0,42.979966,-85.595328,Grand Rapids,Cornerstone University,private non-profit,great lakes,MI,city,medium
0.686,,37423.0,53735.0,38665.0,2035.0,41.905624,-84.018841,Adrian,Siena Heights University,private non-profit,great lakes,MI,town,medium
0.7115,1127.0,23848.0,45228.0,28605.0,17114.0,42.358994,-83.068998,Detroit,Wayne State University,public,great lakes,MI,city,large
0.8338,1195.0,57350.0,103865.0,86620.0,1782.0,45.561792,-94.319888,Saint Joseph,College of Saint Benedict,private non-profit,plains,MN,suburb,medium
0.9147000000000001,1148.0,45203.0,72565.0,54772.0,1409.0,44.044736,-91.695449,Winona,Saint Mary's University of Minnesota,private non-profit,plains,MN,town,medium
,,17724.0,23944.0,17751.0,1709.0,38.631744,-90.224288,Saint Louis,Harris-Stowe State University,public,plains,MO,city,large
,,24990.0,59847.0,51313.0,238.0,37.239696,-93.284286,Springfield,Baptist Bible College,private non-profit,plains,MO,city,medium
0.5614,1181.0,42492.0,59518.0,41650.0,2958.0,38.588875,-90.345151,Saint Louis,Webster University,private non-profit,plains,MO,suburb,large
0.7915000000000001,1104.0,19346.0,68348.0,56470.0,5193.0,40.351692,-94.883339,Maryville,Northwest Missouri State University,public,plains,MO,town,small
0.6391,1130.0,37795.0,64608.0,52479.0,889.0,38.860287,-91.950416,Fulton,William Woods University,private non-profit,plains,MO,town,medium
,,21665.0,37431.0,30016.0,9191.0,39.189256,-94.679041,Parkville,Park University,private non-profit,plains,MO,suburb,large
1.0,,19956.0,26359.0,17458.0,121.0,38.632917,-90.201157,Saint Louis,Stevens-The Institute of Business & Arts,private for-profit,plains,MO,city,large
0.8293,1135.0,19261.0,57122.0,42518.0,8379.0,37.311107,-89.531187,Cape Girardeau,Southeast Missouri State University,public,plains,MO,city,small
0.39390000000000003,,34956.0,61652.0,56302.0,78.0,43.314908,-71.834444,Warner,Magdalen College,private non-profit,new england,NH,rural,medium
0.6791,1124.0,42428.0,83412.0,73277.0,1268.0,40.914853,-97.089054,Seward,Concordia University-Nebraska,private non-profit,plains,NE,town,medium
0.7961,1236.0,23936.0,85258.0,71878.0,20592.0,40.817598,-96.700508,Lincoln,University of Nebraska-Lincoln,public,plains,NE,city,large
0.7678,1186.0,32469.0,101251.0,89334.0,12668.0,43.135934,-70.932465,Durham,University of New Hampshire-Main Campus,public,new england,NH,suburb,small
,,19904.0,50766.0,40241.0,1324.0,40.474689,-95.732731,Peru,Peru State College,public,plains,NE,rural,medium
0.521,,29742.0,60173.0,37527.0,810.0,41.240028,-96.021425,Omaha,College of Saint Mary,private non-profit,plains,NE,city,large
0.9833000000000001,,17369.0,28742.0,24171.0,159.0,40.623293,-73.990095,Brooklyn,Yeshivas Novominsk,private non-profit,mid east,NY,city,large
0.5313,,14874.0,11121.0,12750.0,69.0,41.114173,-74.064721,Monsey,Yeshiva D'monsey Rabbinical College,private non-profit,mid east,NY,suburb,large
0.8986000000000001,957.0,22489.0,32362.0,23553.0,4990.0,34.783368,-86.568502,Normal,Alabama A & M University,public,southeast,AL,city,medium
0.5182,1119.0,39383.0,50928.0,35336.0,2529.0,32.4309,-85.708492,Tuskegee,Tuskegee University,private non-profit,southeast,AL,town,medium
0.9774,972.0,21476.0,31684.0,22080.0,3903.0,32.364317,-86.295677,Montgomery,Alabama State University,public,southeast,AL,city,medium
0.8478,1240.0,25621.0,56365.0,35851.0,42529.0,33.417721,-111.934383,Tempe,Arizona State University-Tempe,public,southwest,AZ,city,medium
0.9024000000000001,,18627.0,43667.0,32169.0,7896.0,35.293237,-93.13562,Russellville,Arkansas Tech University,public,southeast,AR,town,small
0.911,1186.0,21350.0,51621.0,37082.0,8906.0,35.077945,-92.457672,Conway,University of Central Arkansas,public,southeast,AR,city,small
,,,49555.0,37231.0,340.0,33.572173,-112.113001,Phoenix,Ottawa University-Phoenix,private non-profit,southwest,AZ,city,large
0.6765,,64097.0,51484.0,30283.0,1987.0,34.169031,-118.185102,Pasadena,Art Center College of Design,private non-profit,far west,CA,city,medium
0.7462000000000001,1222.0,29827.0,83701.0,71055.0,3953.0,35.247337,-91.726041,Searcy,Harding University,private non-profit,southeast,AR,town,medium
0.9055000000000001,1116.0,20429.0,42411.0,30416.0,2996.0,34.128155,-93.059703,Arkadelphia,Henderson State University,public,southeast,AR,town,medium
,,21680.0,12850.0,11104.0,92.0,37.804788,-122.269745,Oakland,Lincoln University,private non-profit,far west,CA,city,large
,,27020.0,29130.0,20000.0,541.0,27.982269,-82.500357,Tampa,South University-Tampa,private for-profit,southeast,FL,city,large
0.5965,,16000.0,33064.0,29123.0,106.0,40.099704,-74.21127,Lakewood,Bais Medrash Toras Chesed,private non-profit,mid east,NJ,city,small
0.6237,,18693.0,32881.0,30463.0,240.0,40.098692,-74.182143,Lakewood,Yeshiva Toras Chaim,private non-profit,mid east,NJ,suburb,large
0.2727,,35162.0,56939.0,46046.0,691.0,33.56573,-112.104421,Phoenix,Chamberlain University-Arizona,private for-profit,southwest,AZ,city,large
0.9667,,,49555.0,37231.0,160.0,38.602351,-95.264165,Ottawa,Ottawa University-Online,private non-profit,plains,KS,town,medium
,,,40319.0,26431.0,656.0,36.073182,-115.064633,Henderson,Roseman University of Health Sciences,private non-profit,far west,NV,city,large
0.25,,12130.0,36885.0,32802.0,20.0,35.462234,-96.901413,Shawnee,Family of Faith Christian University,private non-profit,southwest,OK,rural,medium
,,9945.0,7114.0,0.0,416.0,18.417614,-66.043033,Hato Rey,Dewey University-Hato Rey,private non-profit,outlying areas,PR,city,large
0.8408,,33452.0,56636.0,43318.0,430.0,40.766096,-111.890573,Salt Lake City,Neumont College of Computer Science,private for-profit,rocky mountains,UT,city,medium
0.8569,,47543.0,61769.0,41456.0,1681.0,35.233502,-80.851208,Charlotte,Johnson & Wales University-Charlotte,private non-profit,southeast,NC,city,large
,,,16713.0,13895.0,65.0,36.146168,-80.256252,Winston Salem,Carolina Christian College,private non-profit,southeast,NC,city,medium
0.8,,11151.0,4896.0,0.0,59.0,13.465046,144.835821,Mangilao,Pacific Islands University,private non-profit,outlying areas,GU,town,small
,,17300.0,34932.0,30601.0,34.0,25.782445,-80.141334,Miami Beach,Yeshivah Gedolah Rabbinical College,private non-profit,southeast,FL,city,small
,,,77216.0,61012.0,244.0,45.201148,-123.199637,McMinnville,Linfield College-Online and Continuing Education,private non-profit,far west,OR,town,medium
0.9666,1097.0,17022.0,88097.0,67737.0,840.0,41.555617,-73.039242,Waterbury,University of Connecticut-Waterbury Campus,public,new england,CT,suburb,medium
0.5,,24970.0,31519.0,28956.0,46.0,39.371639,-76.605906,Baltimore,Faith Theological Seminary,private non-profit,mid east,MD,city,large
,,29855.0,33723.0,25639.0,68.0,38.90054,-77.032531,Washington,University of the Potomac-Washington DC Campus,private for-profit,mid east,DC,city,large
0.8963000000000001,,57350.0,89824.0,80005.0,851.0,43.411663,-71.975805,New London,Colby-Sawyer College,private non-profit,new england,NH,rural,medium
0.907,1140.0,30388.0,65963.0,51893.0,775.0,41.265973,-96.048511,Omaha,Nebraska Methodist College of Nursing & Allied Health,private non-profit,plains,NE,city,large
0.7261000000000001,,44453.0,74997.0,62990.0,1376.0,42.738676,-71.45626,Nashua,Rivier University,private non-profit,new england,NH,city,small
,,16970.0,45400.0,31703.0,1628.0,43.19291,-71.527241,Concord,Granite State College,public,new england,NH,town,large
0.2727,,22262.0,41289.0,28400.0,45.0,32.85076,-97.161015,Bedford,Messenger College,private non-profit,southwest,TX,suburb,large
0.0548,1503.0,66950.0,63667.0,37036.0,5301.0,40.348732,-74.659365,Princeton,Princeton University,private non-profit,mid east,NJ,suburb,large
0.6289,1149.0,27907.0,86221.0,68011.0,5262.0,41.080942,-74.174086,Mahwah,Ramapo College of New Jersey,public,mid east,NJ,suburb,large
,,,22904.0,16524.0,2680.0,40.09568,-74.2221,Lakewood,Beth Medrash Govoha,private non-profit,mid east,NJ,city,small
0.7138,1086.0,26097.0,66613.0,43359.0,5618.0,39.948064,-75.12224,Camden,Rutgers University-Camden,public,mid east,NJ,city,small
0.6682,987.0,46703.0,72743.0,49039.0,1241.0,40.84764,-74.833644,Hackettstown,Centenary University,private non-profit,mid east,NJ,suburb,large
0.6269,1102.0,43294.0,69323.0,54905.0,1591.0,42.254476,-77.788106,Alfred,Alfred University,private non-profit,mid east,NY,town,small
0.7036,1236.0,54967.0,86867.0,63427.0,5919.0,40.742336,-74.246027,South Orange,Seton Hall University,private non-profit,mid east,NJ,suburb,large
,,17612.0,32302.0,24029.0,1778.0,35.596233,-105.219197,Las Vegas,New Mexico Highlands University,public,southwest,NM,town,small
0.4142,1412.0,66642.0,133007.0,117032.0,3420.0,40.744776,-74.025334,Hoboken,Stevens Institute of Technology,private non-profit,mid east,NJ,suburb,large
,,14300.0,,,6.0,40.605256,-73.992684,Brooklyn,Beth Hatalmud Rabbinical College,private non-profit,mid east,NY,city,large
0.498,1265.0,34074.0,113503.0,106390.0,6886.0,40.268651,-74.778791,Ewing,The College of New Jersey,public,mid east,NJ,suburb,large
0.9333,994.0,23685.0,54715.0,35457.0,8643.0,40.945255,-74.200248,Wayne,William Paterson University of New Jersey,public,mid east,NJ,suburb,large
1.0,,21665.0,38438.0,36140.0,449.0,40.669694,-73.938778,Brooklyn,Central Yeshiva Tomchei Tmimim Lubavitz,private non-profit,mid east,NY,city,large
0.7677,1038.0,40926.0,64022.0,43171.0,1433.0,41.047419,-73.950555,Orangeburg,Dominican College of Blauvelt,private non-profit,mid east,NY,suburb,large
,,15203.0,101679.0,79777.0,1443.0,39.523776,-84.35724,Middletown,Miami University-Middletown,public,great lakes,OH,suburb,small
0.3583,1395.0,69230.0,137787.0,109673.0,1719.0,40.374408,-82.397977,Gambier,Kenyon College,private non-profit,great lakes,OH,town,medium
0.9641000000000001,1132.0,41620.0,81813.0,74635.0,2155.0,40.905256,-81.111029,Alliance,University of Mount Union,private non-profit,great lakes,OH,town,large
0.7379,1209.0,23446.0,69645.0,48983.0,20323.0,36.123085,-97.069743,Stillwater,Oklahoma State University-Main Campus,public,southwest,OK,town,medium
0.7373000000000001,,50692.0,81681.0,69012.0,1701.0,39.934029,-83.815445,Springfield,Wittenberg University,private non-profit,great lakes,OH,city,small
0.7618,1230.0,44858.0,83537.0,65071.0,1691.0,35.495271,-97.541242,Oklahoma City,Oklahoma City University,private non-profit,southwest,OK,city,large
0.7379,1198.0,52380.0,114329.0,93802.0,4955.0,39.149547,-84.47465,Cincinnati,Xavier University,private non-profit,great lakes,OH,city,large
0.6877,1083.0,17965.0,52299.0,42139.0,10030.0,41.104928,-80.64659,Youngstown,Youngstown State University,public,great lakes,OH,city,small
0.805,1120.0,40935.0,57464.0,43800.0,3159.0,36.049129,-95.952547,Tulsa,Oral Roberts University,private non-profit,southwest,OK,city,large
0.5304,1090.0,18014.0,47676.0,34238.0,817.0,35.031392,-97.95641,Chickasha,University of Science and Arts of Oklahoma,public,southwest,OK,town,medium
0.6031000000000001,1074.0,41130.0,58003.0,40593.0,1468.0,45.570197,-122.636941,Portland,Concordia University-Portland,private non-profit,far west,OR,city,large
0.8231,1148.0,48211.0,81145.0,65806.0,2669.0,45.303629,-122.967494,Newberg,George Fox University,private non-profit,far west,OR,town,large
0.8531000000000001,1169.0,57488.0,80968.0,64458.0,1820.0,45.521394,-123.108777,Forest Grove,Pacific University,private non-profit,far west,OR,suburb,large
,,,20683.0,8829.0,0.0,45.543253,-122.525979,Portland,University of Western States,private non-profit,far west,OR,city,large
0.8104,1117.0,56084.0,77216.0,61012.0,1343.0,45.201173,-123.199642,McMinnville,Linfield College-McMinnville Campus,private non-profit,far west,OR,town,medium
0.3503,1422.0,69734.0,109387.0,93231.0,1456.0,45.480959,-122.630348,Portland,Reed College,private non-profit,far west,OR,city,large
0.6416000000000001,1157.0,57155.0,80734.0,66802.0,2003.0,40.092606,-75.163876,Glenside,Arcadia University,private non-profit,mid east,PA,suburb,large
0.7678,1073.0,23444.0,77243.0,65570.0,7920.0,41.00782,-76.447844,Bloomsburg,Bloomsburg University of Pennsylvania,public,mid east,PA,city,small
0.7189,,44970.0,67230.0,47027.0,1557.0,40.056355,-75.375263,Radnor,Cabrini University,private non-profit,mid east,PA,suburb,large
0.7905000000000001,1215.0,,,,2291.0,41.1558,-80.081481,Grove City,Grove City College,private non-profit,mid east,PA,town,medium
0.92,1031.0,46538.0,62831.0,41705.0,1943.0,40.202804,-75.236601,Gwynedd Valley,Gwynedd Mercy University,private non-profit,mid east,PA,suburb,large
0.5719000000000001,1065.0,49741.0,53203.0,39394.0,1303.0,40.586318,-75.519221,Allentown,Cedar Crest College,private non-profit,mid east,PA,city,medium
,,24594.0,33413.0,25393.0,466.0,39.932274,-75.529262,Cheyney,Cheyney University of Pennsylvania,public,mid east,PA,suburb,large
0.8156,1029.0,21851.0,64641.0,50096.0,5599.0,40.99599,-75.173905,East Stroudsburg,East Stroudsburg University of Pennsylvania,public,mid east,PA,city,small
0.8228000000000001,1056.0,24371.0,82495.0,61924.0,970.0,41.440258,-75.620583,Dunmore,Pennsylvania State University-Penn State Scranton,public,mid east,PA,suburb,large
0.4927,944.0,25170.0,42178.0,30819.0,2113.0,39.807723,-75.926458,Lincoln University,Lincoln University,public,mid east,PA,suburb,large
0.6179,1281.0,65122.0,126766.0,105406.0,2285.0,40.596416,-75.508502,Allentown,Muhlenberg College,private non-profit,mid east,PA,city,medium
0.656,1104.0,53138.0,72500.0,58938.0,1131.0,41.24666,-77.0,Williamsport,Lycoming College,private non-profit,mid east,PA,city,small
0.6902,1000.0,44057.0,68092.0,51006.0,1907.0,39.874876,-75.440022,Aston,Neumann University,private non-profit,mid east,PA,suburb,large
0.9939,1008.0,40984.0,63725.0,49806.0,1262.0,40.568615,-80.014851,Pittsburgh,La Roche University,private non-profit,mid east,PA,suburb,large
0.2939,1351.0,68640.0,141097.0,111341.0,2616.0,40.69956,-75.209786,Easton,Lafayette College,private non-profit,mid east,PA,suburb,large
0.8584,1046.0,27582.0,82495.0,61924.0,634.0,40.983958,-76.031061,Hazleton,Pennsylvania State University-Penn State Hazleton,public,mid east,PA,suburb,small
0.7617,1084.0,27014.0,82495.0,61924.0,710.0,39.842047,-77.542355,Mont Alto,Pennsylvania State University-Penn State Mont Alto,public,mid east,PA,town,large
0.8005,1091.0,23955.0,82495.0,61924.0,567.0,40.551159,-79.697232,New Kensington,Pennsylvania State University-Penn State New Kensington,public,mid east,PA,rural,large
0.08410000000000001,1492.0,72584.0,71672.0,39832.0,10764.0,39.950929,-75.19391,Philadelphia,University of Pennsylvania,private non-profit,mid east,PA,city,large
0.7517,,63075.0,90878.0,78322.0,1717.0,39.946017,-75.165888,Philadelphia,The University of the Arts,private non-profit,mid east,PA,city,large
0.5893,,33761.0,49516.0,36580.0,571.0,40.117835,-75.5469,Phoenixville,University of Valley Forge,private non-profit,mid east,PA,suburb,large
0.7317,1096.0,23912.0,78742.0,70320.0,7436.0,41.062719,-80.045965,Slippery Rock,Slippery Rock University of Pennsylvania,public,mid east,PA,town,medium
0.6327,1221.0,58113.0,89882.0,75314.0,1225.0,39.946412,-75.207001,Philadelphia,University of the Sciences,private non-profit,mid east,PA,city,large
0.8413,1131.0,44962.0,74423.0,62641.0,3979.0,40.520415,-80.210468,Moon Township,Robert Morris University,private non-profit,mid east,PA,suburb,large
0.6403,1112.0,27028.0,95689.0,81308.0,1506.0,40.276447,-79.532676,Greensburg,University of Pittsburgh-Greensburg,public,mid east,PA,suburb,large
0.7241000000000001,,59477.0,99953.0,85160.0,2310.0,40.797502,-76.875329,Selinsgrove,Susquehanna University,private non-profit,mid east,PA,town,medium
0.6835,1126.0,47807.0,90798.0,79271.0,1607.0,40.29265,-79.403762,Latrobe,Saint Vincent College,private non-profit,mid east,PA,suburb,large
0.6920000000000001,1115.0,59484.0,92462.0,77624.0,3201.0,39.861689,-75.355363,Chester,Widener University,private non-profit,mid east,PA,suburb,large
0.6507000000000001,1098.0,42216.0,66397.0,50701.0,3170.0,40.438768,-80.002061,Pittsburgh,Point Park University,private non-profit,mid east,PA,city,large
0.8609,,52139.0,117325.0,103564.0,4347.0,41.650214,-71.260374,Bristol,Roger Williams University,private non-profit,new england,RI,suburb,large
0.33390000000000003,1039.0,34627.0,60533.0,49959.0,526.0,34.07551,-81.07443,Columbia,Columbia International University,private non-profit,southeast,SC,city,medium
0.5095000000000001,1041.0,22106.0,53376.0,38483.0,3019.0,33.572704,-81.767612,Aiken,University of South Carolina Aiken,public,southeast,SC,suburb,large
0.8905000000000001,1201.0,18531.0,55518.0,42950.0,21658.0,41.740747999999996,-111.81391,Logan,Utah State University,public,rocky mountains,UT,city,small
,,,60474.0,47563.0,372.0,36.777043,-76.243308,Chesapeake,Sentara College of Health Sciences,private non-profit,southeast,VA,suburb,large
0.6777000000000001,1204.0,29407.0,109550.0,97520.0,4853.0,37.062495,-76.494364,Newport News,Christopher Newport University,public,southeast,VA,city,medium
0.8699,1093.0,23993.0,54239.0,38019.0,19194.0,36.886418,-76.30666,Norfolk,Old Dominion University,public,southeast,VA,city,medium
0.6952,1075.0,47025.0,64755.0,53147.0,964.0,36.772857,-81.829142,Emory,Emory & Henry College,private non-profit,southeast,VA,rural,large
0.9563,1111.0,49064.0,61131.0,41889.0,1284.0,47.041068,-122.816354,Lacey,Saint Martin's University,private non-profit,far west,WA,suburb,medium
0.513,1226.0,30600.0,110520.0,99470.0,1685.0,37.7896,-79.437067,Lexington,Virginia Military Institute,public,southeast,VA,town,medium
0.9109,933.0,22581.0,42112.0,30103.0,3986.0,37.234692,-77.419026,Petersburg,Virginia State University,public,southeast,VA,suburb,large
0.7565000000000001,1246.0,59495.0,98105.0,74787.0,4674.0,47.608859,-122.318851,Seattle,Seattle University,private non-profit,far west,WA,city,large
0.8831,,63474.0,112275.0,90104.0,2363.0,47.26308,-122.478982,Tacoma,University of Puget Sound,private non-profit,far west,WA,city,medium
0.8634000000000001,1072.0,39647.0,68107.0,59200.0,820.0,40.070873,-80.690804,Wheeling,Wheeling University,private non-profit,southeast,WV,city,small
0.9454,1020.0,16573.0,38147.0,26625.0,1263.0,37.265732,-81.239037,Bluefield,Bluefield State College,public,southeast,WV,town,medium
0.5042,1057.0,41701.0,56138.0,44569.0,1910.0,38.333367,-81.616244,Charleston,University of Charleston,private non-profit,southeast,WV,city,small
0.6311,1295.0,51009.0,79418.0,68352.0,2582.0,43.045364,-87.907691,Milwaukee,Milwaukee School of Engineering,private non-profit,great lakes,WI,city,large
0.3695,1005.0,40551.0,54984.0,40924.0,756.0,38.931232,-79.846022,Elkins,Davis & Elkins College,private non-profit,southeast,WV,town,small
0.7796000000000001,1170.0,19581.0,85809.0,79294.0,10485.0,44.798284,-91.501906,Eau Claire,University of Wisconsin-Eau Claire,public,great lakes,WI,city,small
0.6900000000000001,1155.0,52216.0,79991.0,75858.0,787.0,43.844135,-88.842333,Ripon,Ripon College,private non-profit,great lakes,WI,town,medium
0.7084,1105.0,18612.0,72175.0,65029.0,10749.0,44.026206,-88.549369,Oshkosh,University of Wisconsin-Oshkosh,public,great lakes,WI,city,small
,,16432.0,11703.0,6074.0,544.0,18.434072,-66.478655,Manati,American University of Puerto Rico,private non-profit,outlying areas,PR,suburb,large
0.9924000000000001,,14025.0,16657.0,10990.0,510.0,18.446006,-66.679114,Arecibo,Pontifical Catholic University of Puerto Rico-Arecibo,private non-profit,outlying areas,PR,suburb,small
0.8236,1150.0,18553.0,76761.0,71248.0,7786.0,42.733451,-90.48622,Platteville,University of Wisconsin-Platteville,public,great lakes,WI,town,medium
0.2828,,13476.0,13893.0,7423.0,3553.0,18.47509,-66.75901,Arecibo,Inter American University of Puerto Rico-Arecibo,private non-profit,outlying areas,PR,city,small
0.27540000000000003,,13564.0,16473.0,11802.0,4155.0,18.007388,-66.578498,Mercedita,Inter American University of Puerto Rico-Ponce,private non-profit,outlying areas,PR,suburb,medium
0.3526,,11071.0,19917.0,17959.0,2828.0,17.993314,-66.606215,Ponce,University of Puerto Rico-Ponce,public,outlying areas,PR,city,medium
0.9778,,17349.0,31398.0,24471.0,1650.0,18.344193,-64.972866,Charlotte Amalie,University of the Virgin Islands,public,outlying areas,VI,town,small
0.4995,,12175.0,19014.0,16175.0,3617.0,18.469199,-66.74114,Arecibo,University of Puerto Rico-Arecibo,public,outlying areas,PR,city,small
0.316,1009.0,11894.0,21569.0,20302.0,3262.0,18.392069,-65.990165,Carolina,University of Puerto Rico-Carolina,public,outlying areas,PR,city,medium
,,29119.0,29130.0,20000.0,675.0,34.098042,-80.961839,Columbia,South University-Columbia,private for-profit,southeast,SC,suburb,large
0.49150000000000005,,24714.0,36375.0,23893.0,303.0,36.24334,-86.738521,Nashville,Nossi College of Art,private for-profit,southeast,TN,city,large
0.7935,1139.0,22125.0,60177.0,39205.0,5363.0,47.759773,-122.191293,Bothell,University of Washington-Bothell Campus,public,far west,WA,suburb,large
,,,25959.0,18602.0,54.0,40.653835,-111.904474,Salt Lake City,University of Phoenix-Utah,private for-profit,rocky mountains,UT,suburb,large
0.933,,43963.0,58552.0,43377.0,1438.0,42.72822,-73.693711,Troy,The Sage Colleges,private non-profit,mid east,NY,city,small
0.6461,1129.0,43338.0,63759.0,53344.0,1329.0,43.125755,-77.798498,Rochester,Roberts Wesleyan College,private non-profit,mid east,NY,suburb,large
0.6667000000000001,,17460.0,19207.0,21919.0,138.0,40.605227,-73.740085,Lawrence,Sh'or Yoshuv Rabbinical College,private non-profit,mid east,NY,suburb,large
0.8442000000000001,,32202.0,63337.0,47546.0,3602.0,43.096213,-75.272916,Utica,Utica College,private non-profit,mid east,NY,city,small
0.7054,,30356.0,37056.0,24128.0,5243.0,40.753199,-73.989404,New York,Touro College,private non-profit,mid east,NY,city,large
0.5713,1042.0,43327.0,49342.0,35829.0,881.0,35.789139,-78.637697,Raleigh,William Peace University,private non-profit,southeast,NC,city,large
0.7854,1142.0,48369.0,79356.0,53591.0,1695.0,35.189051,-80.833509,Charlotte,Queens University of Charlotte,private non-profit,southeast,NC,city,large
0.5521,1060.0,38034.0,57605.0,43222.0,714.0,35.646577,-82.2976,Montreat,Montreat College,private non-profit,southeast,NC,suburb,large
0.7695000000000001,1184.0,50740.0,140274.0,111649.0,4498.0,35.972035,-79.994675,High Point,High Point University,private non-profit,southeast,NC,city,medium
0.44120000000000004,962.0,28262.0,51966.0,34565.0,196.0,36.304673,-76.217139,Elizabeth City,Mid-Atlantic Christian University,private non-profit,southeast,NC,town,medium
