2020-03-02 12:00:43.006183,8281,1827,A
2020-03-03 12:00:41.798206,8287,196,1827
2020-03-04 12:00:41.914496,8292,196,1827
2020-03-05 12:00:41.727919,8296,196,1827
2020-03-06 12:00:42.784671,8302,196,1827
2020-03-07 12:00:45.011888,8307,196,1828
2020-03-09 12:00:41.325662,8317,196,1828
2020-03-10 12:00:42.397518,8319,196,1828
2020-03-11 12:00:43.025693,8323,196,1829
2020-03-12 12:00:42.224987,8332,196,1829
2020-03-13 12:00:43.808600,8338,196,1829
2020-03-14 12:00:41.481336,8347,197,1829
2020-03-15 12:00:44.004169,8354,197,1830
2020-03-16 12:00:49.733848,8354,197,1830
2020-03-17 12:00:48.041638,8362,197,1830
2020-03-18 12:00:44.828952,8366,197,1830
2020-03-19 12:00:44.814004,8370,198,1831
2020-03-20 12:00:46.488883,8371,198,1832
2020-03-21 12:00:44.739503,8370,198,1832
2020-03-22 12:01:01.120383,8378,199,1832
2020-03-23 12:00:43.073893,8392,199,1832
2020-03-24 12:00:46.646481,8435,199,1832
2020-03-25 12:00:49.115538,8453,199,1832
2020-03-26 12:00:49.675780,8464,199,1833
2020-03-27 12:00:50.237699,8468,199,1834
2020-03-28 12:00:46.191150,8474,199,1834
2020-03-29 12:00:56.562127,8480,199,1834
2020-03-30 12:00:49.825903,8487,199,1834
2020-03-31 12:00:54.314627,8500,199,1834
2020-04-01 12:00:59.794213,8505,199,1834
2020-04-02 12:00:59.446786,8508,199,1834
2020-04-03 12:01:24.464060,8511,199,1834
2020-04-04 12:02:57.464406,8522,199,1834
2020-04-05 12:00:54.940137,8522,199,1834
2020-04-06 12:00:55.281395,8531,199,1835
2020-04-07 12:01:01.500357,8525,199,1836
2020-04-08 12:01:01.268728,8529,199,1836
2020-04-09 12:00:59.480074,8533,199,1836
2020-04-10 12:00:54.522875,8540,199,1836
2020-04-11 12:00:51.046489,8543,199,1837
2020-04-12 12:00:51.243124,8555,199,1837
2020-04-13 12:00:52.366376,8559,199,1837
